Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2	10	257	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
2	10	257	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
2	10	257	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
2	10	257	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
2	10	257	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	1.6	0	2	0
2	10	257	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	0	0	0	0
2	10	257	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	1.6	0	2	0
2	10	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	10	258	appFace://	OutInterests	0	0	0	0
2	10	258	appFace://	InData	0	0	0	0
2	10	258	appFace://	OutData	0	0	0	0
2	10	258	appFace://	InNacks	0	0	0	0
2	10	258	appFace://	OutNacks	0	0	0	0
2	10	258	appFace://	InSatisfiedInterests	0	0	0	0
2	10	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	10	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	10	258	appFace://	OutTimedOutInterests	0	0	0	0
2	10	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	10	259	appFace://	OutInterests	0	0	0	0
2	10	259	appFace://	InData	0	0	0	0
2	10	259	appFace://	OutData	0	0	0	0
2	10	259	appFace://	InNacks	0	0	0	0
2	10	259	appFace://	OutNacks	0	0	0	0
2	10	259	appFace://	InSatisfiedInterests	0	0	0	0
2	10	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	10	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	10	259	appFace://	OutTimedOutInterests	0	0	0	0
2	10	-1	all	SatisfiedInterests	0	0	0	0
2	10	-1	all	TimedOutInterests	1.6	0	2	0
2	11	257	netdev://[00:00:00:00:00:0c]	InInterests	4.8	0.169687	4	0.140625
2	11	257	netdev://[00:00:00:00:00:0c]	OutInterests	1.92	0.069375	2	0.0722656
2	11	257	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
2	11	257	netdev://[00:00:00:00:00:0c]	OutData	0	0	0	0
2	11	257	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
2	11	257	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
2	11	257	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
2	11	257	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	1.6	0	2	0
2	11	257	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
2	11	257	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	1.6	0	2	0
2	11	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	11	258	appFace://	OutInterests	0	0	0	0
2	11	258	appFace://	InData	0	0	0	0
2	11	258	appFace://	OutData	0	0	0	0
2	11	258	appFace://	InNacks	0	0	0	0
2	11	258	appFace://	OutNacks	0	0	0	0
2	11	258	appFace://	InSatisfiedInterests	0	0	0	0
2	11	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	11	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	11	258	appFace://	OutTimedOutInterests	0	0	0	0
2	11	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	11	259	appFace://	OutInterests	0	0	0	0
2	11	259	appFace://	InData	0	0	0	0
2	11	259	appFace://	OutData	0	0	0	0
2	11	259	appFace://	InNacks	0	0	0	0
2	11	259	appFace://	OutNacks	0	0	0	0
2	11	259	appFace://	InSatisfiedInterests	0	0	0	0
2	11	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	11	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	11	259	appFace://	OutTimedOutInterests	0	0	0	0
2	11	-1	all	SatisfiedInterests	0	0	0	0
2	11	-1	all	TimedOutInterests	1.6	0	2	0
2	12	257	netdev://[00:00:00:00:00:0d]	InInterests	5.6	0.197813	5	0.175781
2	12	257	netdev://[00:00:00:00:00:0d]	OutInterests	1.92	0.069375	2	0.0722656
2	12	257	netdev://[00:00:00:00:00:0d]	InData	0	0	0	0
2	12	257	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
2	12	257	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
2	12	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
2	12	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
2	12	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	1.6	0	2	0
2	12	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	0	0	0	0
2	12	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	1.6	0	2	0
2	12	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	12	258	appFace://	OutInterests	0	0	0	0
2	12	258	appFace://	InData	0	0	0	0
2	12	258	appFace://	OutData	0	0	0	0
2	12	258	appFace://	InNacks	0	0	0	0
2	12	258	appFace://	OutNacks	0	0	0	0
2	12	258	appFace://	InSatisfiedInterests	0	0	0	0
2	12	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	12	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	12	258	appFace://	OutTimedOutInterests	0	0	0	0
2	12	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	12	259	appFace://	OutInterests	0	0	0	0
2	12	259	appFace://	InData	0	0	0	0
2	12	259	appFace://	OutData	0	0	0	0
2	12	259	appFace://	InNacks	0	0	0	0
2	12	259	appFace://	OutNacks	0	0	0	0
2	12	259	appFace://	InSatisfiedInterests	0	0	0	0
2	12	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	12	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	12	259	appFace://	OutTimedOutInterests	0	0	0	0
2	12	-1	all	SatisfiedInterests	0	0	0	0
2	12	-1	all	TimedOutInterests	1.6	0	2	0
2	13	257	netdev://[00:00:00:00:00:0e]	InInterests	5.28	0.186875	5	0.175781
2	13	257	netdev://[00:00:00:00:00:0e]	OutInterests	1.92	0.069375	2	0.0722656
2	13	257	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
2	13	257	netdev://[00:00:00:00:00:0e]	OutData	0	0	0	0
2	13	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
2	13	257	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
2	13	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	0	0	0	0
2	13	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	1.6	0	2	0
2	13	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
2	13	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	1.6	0	2	0
2	13	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	13	258	appFace://	OutInterests	0	0	0	0
2	13	258	appFace://	InData	0	0	0	0
2	13	258	appFace://	OutData	0	0	0	0
2	13	258	appFace://	InNacks	0	0	0	0
2	13	258	appFace://	OutNacks	0	0	0	0
2	13	258	appFace://	InSatisfiedInterests	0	0	0	0
2	13	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	13	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	13	258	appFace://	OutTimedOutInterests	0	0	0	0
2	13	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	13	259	appFace://	OutInterests	0	0	0	0
2	13	259	appFace://	InData	0	0	0	0
2	13	259	appFace://	OutData	0	0	0	0
2	13	259	appFace://	InNacks	0	0	0	0
2	13	259	appFace://	OutNacks	0	0	0	0
2	13	259	appFace://	InSatisfiedInterests	0	0	0	0
2	13	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	13	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	13	259	appFace://	OutTimedOutInterests	0	0	0	0
2	13	-1	all	SatisfiedInterests	0	0	0	0
2	13	-1	all	TimedOutInterests	1.6	0	2	0
2	14	257	netdev://[00:00:00:00:00:0f]	InInterests	5.12	0.181562	5	0.175781
2	14	257	netdev://[00:00:00:00:00:0f]	OutInterests	1.92	0.069375	2	0.0722656
2	14	257	netdev://[00:00:00:00:00:0f]	InData	0	0	0	0
2	14	257	netdev://[00:00:00:00:00:0f]	OutData	0	0	0	0
2	14	257	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
2	14	257	netdev://[00:00:00:00:00:0f]	OutNacks	0	0	0	0
2	14	257	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	0	0	0	0
2	14	257	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	1.6	0	2	0
2	14	257	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	0	0	0	0
2	14	257	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	1.6	0	2	0
2	14	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	14	258	appFace://	OutInterests	0	0	0	0
2	14	258	appFace://	InData	0	0	0	0
2	14	258	appFace://	OutData	0	0	0	0
2	14	258	appFace://	InNacks	0	0	0	0
2	14	258	appFace://	OutNacks	0	0	0	0
2	14	258	appFace://	InSatisfiedInterests	0	0	0	0
2	14	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	14	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	14	258	appFace://	OutTimedOutInterests	0	0	0	0
2	14	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	14	259	appFace://	OutInterests	0	0	0	0
2	14	259	appFace://	InData	0	0	0	0
2	14	259	appFace://	OutData	0	0	0	0
2	14	259	appFace://	InNacks	0	0	0	0
2	14	259	appFace://	OutNacks	0	0	0	0
2	14	259	appFace://	InSatisfiedInterests	0	0	0	0
2	14	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	14	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	14	259	appFace://	OutTimedOutInterests	0	0	0	0
2	14	-1	all	SatisfiedInterests	0	0	0	0
2	14	-1	all	TimedOutInterests	1.6	0	2	0
2	15	257	netdev://[00:00:00:00:00:10]	InInterests	4.16	0.146562	4	0.140625
2	15	257	netdev://[00:00:00:00:00:10]	OutInterests	1.92	0.069375	2	0.0722656
2	15	257	netdev://[00:00:00:00:00:10]	InData	0	0	0	0
2	15	257	netdev://[00:00:00:00:00:10]	OutData	0	0	0	0
2	15	257	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
2	15	257	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
2	15	257	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	0	0	0	0
2	15	257	netdev://[00:00:00:00:00:10]	InTimedOutInterests	1.6	0	2	0
2	15	257	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	0	0	0	0
2	15	257	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	1.6	0	2	0
2	15	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	15	258	appFace://	OutInterests	0	0	0	0
2	15	258	appFace://	InData	0	0	0	0
2	15	258	appFace://	OutData	0	0	0	0
2	15	258	appFace://	InNacks	0	0	0	0
2	15	258	appFace://	OutNacks	0	0	0	0
2	15	258	appFace://	InSatisfiedInterests	0	0	0	0
2	15	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	15	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	15	258	appFace://	OutTimedOutInterests	0	0	0	0
2	15	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	15	259	appFace://	OutInterests	0	0	0	0
2	15	259	appFace://	InData	0	0	0	0
2	15	259	appFace://	OutData	0	0	0	0
2	15	259	appFace://	InNacks	0	0	0	0
2	15	259	appFace://	OutNacks	0	0	0	0
2	15	259	appFace://	InSatisfiedInterests	0	0	0	0
2	15	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	15	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	15	259	appFace://	OutTimedOutInterests	0	0	0	0
2	15	-1	all	SatisfiedInterests	0	0	0	0
2	15	-1	all	TimedOutInterests	1.6	0	2	0
2	16	257	netdev://[00:00:00:00:00:11]	InInterests	4.96	0.175312	4	0.140625
2	16	257	netdev://[00:00:00:00:00:11]	OutInterests	1.92	0.069375	2	0.0722656
2	16	257	netdev://[00:00:00:00:00:11]	InData	0	0	0	0
2	16	257	netdev://[00:00:00:00:00:11]	OutData	0	0	0	0
2	16	257	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
2	16	257	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
2	16	257	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	0	0	0	0
2	16	257	netdev://[00:00:00:00:00:11]	InTimedOutInterests	1.6	0	2	0
2	16	257	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	0	0	0	0
2	16	257	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	1.6	0	2	0
2	16	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	16	258	appFace://	OutInterests	0	0	0	0
2	16	258	appFace://	InData	0	0	0	0
2	16	258	appFace://	OutData	0	0	0	0
2	16	258	appFace://	InNacks	0	0	0	0
2	16	258	appFace://	OutNacks	0	0	0	0
2	16	258	appFace://	InSatisfiedInterests	0	0	0	0
2	16	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	16	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	16	258	appFace://	OutTimedOutInterests	0	0	0	0
2	16	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	16	259	appFace://	OutInterests	0	0	0	0
2	16	259	appFace://	InData	0	0	0	0
2	16	259	appFace://	OutData	0	0	0	0
2	16	259	appFace://	InNacks	0	0	0	0
2	16	259	appFace://	OutNacks	0	0	0	0
2	16	259	appFace://	InSatisfiedInterests	0	0	0	0
2	16	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	16	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	16	259	appFace://	OutTimedOutInterests	0	0	0	0
2	16	-1	all	SatisfiedInterests	0	0	0	0
2	16	-1	all	TimedOutInterests	1.6	0	2	0
2	17	257	netdev://[00:00:00:00:00:12]	InInterests	4.8	0.169375	4	0.140625
2	17	257	netdev://[00:00:00:00:00:12]	OutInterests	1.92	0.069375	2	0.0722656
2	17	257	netdev://[00:00:00:00:00:12]	InData	0	0	0	0
2	17	257	netdev://[00:00:00:00:00:12]	OutData	0	0	0	0
2	17	257	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
2	17	257	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
2	17	257	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	0	0	0	0
2	17	257	netdev://[00:00:00:00:00:12]	InTimedOutInterests	1.6	0	2	0
2	17	257	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	0	0	0	0
2	17	257	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	1.6	0	2	0
2	17	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	17	258	appFace://	OutInterests	0	0	0	0
2	17	258	appFace://	InData	0	0	0	0
2	17	258	appFace://	OutData	0	0	0	0
2	17	258	appFace://	InNacks	0	0	0	0
2	17	258	appFace://	OutNacks	0	0	0	0
2	17	258	appFace://	InSatisfiedInterests	0	0	0	0
2	17	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	17	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	17	258	appFace://	OutTimedOutInterests	0	0	0	0
2	17	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	17	259	appFace://	OutInterests	0	0	0	0
2	17	259	appFace://	InData	0	0	0	0
2	17	259	appFace://	OutData	0	0	0	0
2	17	259	appFace://	InNacks	0	0	0	0
2	17	259	appFace://	OutNacks	0	0	0	0
2	17	259	appFace://	InSatisfiedInterests	0	0	0	0
2	17	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	17	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	17	259	appFace://	OutTimedOutInterests	0	0	0	0
2	17	-1	all	SatisfiedInterests	0	0	0	0
2	17	-1	all	TimedOutInterests	1.6	0	2	0
2	18	257	netdev://[00:00:00:00:00:13]	InInterests	5.6	0.1975	5	0.175781
2	18	257	netdev://[00:00:00:00:00:13]	OutInterests	1.92	0.069375	2	0.0722656
2	18	257	netdev://[00:00:00:00:00:13]	InData	0	0	0	0
2	18	257	netdev://[00:00:00:00:00:13]	OutData	0	0	0	0
2	18	257	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
2	18	257	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
2	18	257	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	0	0	0	0
2	18	257	netdev://[00:00:00:00:00:13]	InTimedOutInterests	1.6	0	2	0
2	18	257	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
2	18	257	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	1.6	0	2	0
2	18	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	18	258	appFace://	OutInterests	0	0	0	0
2	18	258	appFace://	InData	0	0	0	0
2	18	258	appFace://	OutData	0	0	0	0
2	18	258	appFace://	InNacks	0	0	0	0
2	18	258	appFace://	OutNacks	0	0	0	0
2	18	258	appFace://	InSatisfiedInterests	0	0	0	0
2	18	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	18	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	18	258	appFace://	OutTimedOutInterests	0	0	0	0
2	18	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	18	259	appFace://	OutInterests	0	0	0	0
2	18	259	appFace://	InData	0	0	0	0
2	18	259	appFace://	OutData	0	0	0	0
2	18	259	appFace://	InNacks	0	0	0	0
2	18	259	appFace://	OutNacks	0	0	0	0
2	18	259	appFace://	InSatisfiedInterests	0	0	0	0
2	18	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	18	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	18	259	appFace://	OutTimedOutInterests	0	0	0	0
2	18	-1	all	SatisfiedInterests	0	0	0	0
2	18	-1	all	TimedOutInterests	1.6	0	2	0
2	19	257	netdev://[00:00:00:00:00:14]	InInterests	5.28	0.186875	5	0.175781
2	19	257	netdev://[00:00:00:00:00:14]	OutInterests	1.92	0.069375	2	0.0722656
2	19	257	netdev://[00:00:00:00:00:14]	InData	0	0	0	0
2	19	257	netdev://[00:00:00:00:00:14]	OutData	0	0	0	0
2	19	257	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
2	19	257	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
2	19	257	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	0	0	0	0
2	19	257	netdev://[00:00:00:00:00:14]	InTimedOutInterests	1.6	0	2	0
2	19	257	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	0	0	0	0
2	19	257	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	1.6	0	2	0
2	19	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	19	258	appFace://	OutInterests	0	0	0	0
2	19	258	appFace://	InData	0	0	0	0
2	19	258	appFace://	OutData	0	0	0	0
2	19	258	appFace://	InNacks	0	0	0	0
2	19	258	appFace://	OutNacks	0	0	0	0
2	19	258	appFace://	InSatisfiedInterests	0	0	0	0
2	19	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	19	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	19	258	appFace://	OutTimedOutInterests	0	0	0	0
2	19	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	19	259	appFace://	OutInterests	0	0	0	0
2	19	259	appFace://	InData	0	0	0	0
2	19	259	appFace://	OutData	0	0	0	0
2	19	259	appFace://	InNacks	0	0	0	0
2	19	259	appFace://	OutNacks	0	0	0	0
2	19	259	appFace://	InSatisfiedInterests	0	0	0	0
2	19	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	19	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	19	259	appFace://	OutTimedOutInterests	0	0	0	0
2	19	-1	all	SatisfiedInterests	0	0	0	0
2	19	-1	all	TimedOutInterests	1.6	0	2	0
2	20	257	netdev://[00:00:00:00:00:15]	InInterests	4.96	0.175625	5	0.175781
2	20	257	netdev://[00:00:00:00:00:15]	OutInterests	1.92	0.069375	2	0.0722656
2	20	257	netdev://[00:00:00:00:00:15]	InData	0	0	0	0
2	20	257	netdev://[00:00:00:00:00:15]	OutData	0	0	0	0
2	20	257	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
2	20	257	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
2	20	257	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	0	0	0	0
2	20	257	netdev://[00:00:00:00:00:15]	InTimedOutInterests	1.6	0	2	0
2	20	257	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	0	0	0	0
2	20	257	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	1.6	0	2	0
2	20	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	20	258	appFace://	OutInterests	0	0	0	0
2	20	258	appFace://	InData	0	0	0	0
2	20	258	appFace://	OutData	0	0	0	0
2	20	258	appFace://	InNacks	0	0	0	0
2	20	258	appFace://	OutNacks	0	0	0	0
2	20	258	appFace://	InSatisfiedInterests	0	0	0	0
2	20	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	20	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	20	258	appFace://	OutTimedOutInterests	0	0	0	0
2	20	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	20	259	appFace://	OutInterests	0	0	0	0
2	20	259	appFace://	InData	0	0	0	0
2	20	259	appFace://	OutData	0	0	0	0
2	20	259	appFace://	InNacks	0	0	0	0
2	20	259	appFace://	OutNacks	0	0	0	0
2	20	259	appFace://	InSatisfiedInterests	0	0	0	0
2	20	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	20	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	20	259	appFace://	OutTimedOutInterests	0	0	0	0
2	20	-1	all	SatisfiedInterests	0	0	0	0
2	20	-1	all	TimedOutInterests	1.6	0	2	0
2	21	257	netdev://[00:00:00:00:00:16]	InInterests	3.52	0.124375	3	0.105469
2	21	257	netdev://[00:00:00:00:00:16]	OutInterests	1.92	0.069375	2	0.0722656
2	21	257	netdev://[00:00:00:00:00:16]	InData	0	0	0	0
2	21	257	netdev://[00:00:00:00:00:16]	OutData	0	0	0	0
2	21	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
2	21	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
2	21	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	0	0	0	0
2	21	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	1.6	0	2	0
2	21	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	0	0	0	0
2	21	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	1.6	0	2	0
2	21	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	21	258	appFace://	OutInterests	0	0	0	0
2	21	258	appFace://	InData	0	0	0	0
2	21	258	appFace://	OutData	0	0	0	0
2	21	258	appFace://	InNacks	0	0	0	0
2	21	258	appFace://	OutNacks	0	0	0	0
2	21	258	appFace://	InSatisfiedInterests	0	0	0	0
2	21	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	21	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	21	258	appFace://	OutTimedOutInterests	0	0	0	0
2	21	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	21	259	appFace://	OutInterests	0	0	0	0
2	21	259	appFace://	InData	0	0	0	0
2	21	259	appFace://	OutData	0	0	0	0
2	21	259	appFace://	InNacks	0	0	0	0
2	21	259	appFace://	OutNacks	0	0	0	0
2	21	259	appFace://	InSatisfiedInterests	0	0	0	0
2	21	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	21	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	21	259	appFace://	OutTimedOutInterests	0	0	0	0
2	21	-1	all	SatisfiedInterests	0	0	0	0
2	21	-1	all	TimedOutInterests	1.6	0	2	0
2	22	257	netdev://[00:00:00:00:00:17]	InInterests	5.6	0.197813	5	0.175781
2	22	257	netdev://[00:00:00:00:00:17]	OutInterests	1.92	0.069375	2	0.0722656
2	22	257	netdev://[00:00:00:00:00:17]	InData	0	0	0	0
2	22	257	netdev://[00:00:00:00:00:17]	OutData	0	0	0	0
2	22	257	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
2	22	257	netdev://[00:00:00:00:00:17]	OutNacks	0	0	0	0
2	22	257	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	0	0	0	0
2	22	257	netdev://[00:00:00:00:00:17]	InTimedOutInterests	1.6	0	2	0
2	22	257	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	0	0	0	0
2	22	257	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	1.6	0	2	0
2	22	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	22	258	appFace://	OutInterests	0	0	0	0
2	22	258	appFace://	InData	0	0	0	0
2	22	258	appFace://	OutData	0	0	0	0
2	22	258	appFace://	InNacks	0	0	0	0
2	22	258	appFace://	OutNacks	0	0	0	0
2	22	258	appFace://	InSatisfiedInterests	0	0	0	0
2	22	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	22	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	22	258	appFace://	OutTimedOutInterests	0	0	0	0
2	22	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	22	259	appFace://	OutInterests	0	0	0	0
2	22	259	appFace://	InData	0	0	0	0
2	22	259	appFace://	OutData	0	0	0	0
2	22	259	appFace://	InNacks	0	0	0	0
2	22	259	appFace://	OutNacks	0	0	0	0
2	22	259	appFace://	InSatisfiedInterests	0	0	0	0
2	22	259	appFace://	InTimedOutInterests	0.8	0	1	0
2	22	259	appFace://	OutSatisfiedInterests	0	0	0	0
2	22	259	appFace://	OutTimedOutInterests	0	0	0	0
2	22	-1	all	SatisfiedInterests	0	0	0	0
2	22	-1	all	TimedOutInterests	1.6	0	2	0
2	23	257	netdev://[00:00:00:00:00:18]	InInterests	5.6	0.197813	5	0.175781
2	23	257	netdev://[00:00:00:00:00:18]	OutInterests	1.92	0.069375	2	0.0722656
2	23	257	netdev://[00:00:00:00:00:18]	InData	0	0	0	0
2	23	257	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
2	23	257	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
2	23	257	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
2	23	257	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
2	23	257	netdev://[00:00:00:00:00:18]	InTimedOutInterests	1.6	0	2	0
2	23	257	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	0	0	0	0
2	23	257	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	1.6	0	2	0
2	23	258	appFace://	InInterests	0.96	0.035625	1	0.0371094
2	23	258	appFace://	OutInterests	0	0	0	0
2	23	258	appFace://	InData	0	0	0	0
2	23	258	appFace://	OutData	0	0	0	0
2	23	258	appFace://	InNacks	0	0	0	0
2	23	258	appFace://	OutNacks	0	0	0	0
2	23	258	appFace://	InSatisfiedInterests	0	0	0	0
2	23	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	23	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	23	258	appFace://	OutTimedOutInterests	0	0	0	0
2	23	259	appFace://	InInterests	0.96	0.03375	1	0.0351562
2	23	259	appFace://	OutInterests	0	0	0	0
2	23	259	appFace://	InData	0	0	0	0
2	23	259	appFace://	OutData	0	0	0	0
